location_id,category,name,description,reviews_url,address,city,state,country,working_hours,popular_hours,timezone,email,phone,website,amenities,cuisine,ranking,total_rating,num_reviews,price_level,source
657845ab6e75e03ccb67b057,restaurant,OUIA,,https://4sq.com/3TNiDtx,القيروان,الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sat–Sun: 7:00 AM–Midnight; Thu: 7:00 AM–1:00 AM; Fri: 1:00 PM–1:00 AM",Today: 5:00 PM–2:00 AM; Sat: 5:00 PM–Midnight; Sun: 7:00 PM–Midnight; Mon: 7:00 PM–Midnight; Tue–Wed: 7:00 PM–1:00 AM; Thu: 7:00 PM–2:00 AM,Asia/Riyadh,,,,Outdoor Seating: No,Café,,9.3,14,$,FourSquare
600c82718479706af7b7da1a,restaurant,LPM (إل بي إم),,https://4sq.com/2Y58ZEA,Al Motassem St (btwn King Fahad & Olaya Rd),الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Sun: 1:00 PM–4:00 PM, 6:30 PM–Midnight","Today: 2:00 PM–5:00 PM, 7:00 PM–1:00 AM; Sat: 2:00 PM–5:00 PM, 7:00 PM–Midnight; Sun: 8:00 PM–Midnight; Mon–Wed: 7:00 PM–Midnight; Thu: 2:00 PM–4:00 PM, 7:00 PM–1:00 AM",Asia/Riyadh,,+966 9200 11482,https://lpmrestaurants.com/riyadh,"Reservations: Yes, Credit Cards: Yes (incl. NFC Payments & Visa), Outdoor Seating: Yes, Wi-Fi: Yes, Public Lot: Public Lot, Restroom: Yes, ATM: Yes","French, Dinner",,9.3,300,$$$,FourSquare
6133bb79af234c6f71d82cad,restaurant,Less Is More,,https://4sq.com/3jMa4No,Hamzah Bin Abdulmuttaleb,الرياض,منطقة الرياض,المملكة العربية السعودية,,Today: 4:00 PM–1:00 AM; Sat: 4:00 PM–Midnight; Sun: 7:00 PM–Midnight; Mon: 6:00 PM–Midnight; Tue: 5:00 PM–Midnight; Wed: 6:00 PM–1:00 AM; Thu: 4:00 PM–2:00 AM,Asia/Riyadh,,,,,"Café, Coffee Shop",,9.3,6,$,FourSquare
60048ade54525a594252af09,restaurant,SHiRO (شيرو),,https://4sq.com/3qA51QJ,Al-Malqa,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 1:00 PM–12:30 AM,Today: 8:00 PM–2:00 AM; Sat: 5:00 PM–1:00 AM; Sun: 9:00 PM–1:00 AM; Mon–Tue: 9:00 PM–1:00 AM; Wed: 9:00 PM–2:00 AM; Thu: 8:00 PM–2:00 AM,Asia/Riyadh,,+966 11 488 5562,https://shiro.com.sa,"Music: Yes, Bar Service: Bar Service, Take-out: Take-out, Public Lot: Public Lot, Private Lot: Private Lot, Restroom: Yes, Wheelchair Accessible: Yes","Japanese, Sushi, Dinner",,9.3,102,$$,FourSquare
4fcbca04e4b09ba63c03820e,restaurant,Baskin Robbins (باسكن روبنز),,http://4sq.com/Ldcrxl,حي ظهرة البديعة (شارع عائشة بنت أبي بكر),الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 4:00 PM–3:00 AM; Sat: 5:00 PM–1:00 AM; Sun: 4:00 PM–7:00 PM, 9:00 PM–1:00 AM; Mon: 5:00 PM–1:00 AM; Tue: 2:00 PM–3:00 PM, 5:00 PM–6:00 PM, 8:00 PM–1:00 AM; Wed: 5:00 PM–1:00 AM; Thu: 5:00 PM–4:00 AM",Asia/Riyadh,,,http://www.baskinrobbinsmea.com,"Credit Cards: Yes (incl. American Express), Outdoor Seating: No, Street Parking: Street, Public Lot: Public Lot","Ice Cream, Dessert, Happy Hour, Tasting Menu",,9.3,3,$,FourSquare
4f1b1620e4b0aa509474f637,restaurant,Anoosh (أنوش Anoosh),,http://4sq.com/z8iv9E,طريق المدينة المنورة,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: Noon–1:00 PM, 4:00 PM–Midnight; Sat: 4:00 PM–Midnight; Sun: 5:00 PM–11:00 PM; Mon: 4:00 PM–11:00 PM; Tue: 5:00 PM–Midnight; Wed: 4:00 PM–11:00 PM; Thu: 4:00 PM–1:00 AM",Asia/Riyadh,,+966 11 267 9689,http://anooshbistro.com,"Reservations: Yes, Credit Cards: No, Outdoor Seating: No, Parking: Yes","Desserts, Dessert",,9.3,33,$,FourSquare
621fa714a0998e5b1e42cad0,restaurant,Lavash,,https://4sq.com/3pwwTXK,الرياض 13512,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 2:00 PM–2:00 AM; Sat: 3:00 PM–2:00 AM; Sun: 6:00 PM–7:00 PM, 9:00 PM–Midnight; Mon: 6:00 PM–7:00 PM, 9:00 PM–2:00 AM; Tue–Wed: 6:00 PM–1:00 AM; Thu: 5:00 PM–2:00 AM",Asia/Riyadh,,,https://www.menu-restaurant-ksa.com/2020/07/LAVASH.html,,"Armenian, Dinner",,9.3,67,,FourSquare
51a0e3b9498e34730d4d950f,restaurant,Baskin Robbins (باسكن روبنز),,http://4sq.com/14NqcQ0,al-aziziah,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 4:00 PM–3:00 AM; Sat: 4:00 PM–2:00 AM; Sun: 5:00 PM–2:00 AM; Mon: 3:00 PM–4:00 PM, 6:00 PM–7:00 PM, 9:00 PM–Midnight; Tue: 5:00 PM–2:00 AM; Wed: 4:00 PM–1:00 AM; Thu: 5:00 PM–6:00 PM, 8:00 PM–1:00 AM",Asia/Riyadh,,,http://www.baskinrobbinsmea.com,"Reservations: Yes, Credit Cards: Yes (incl. Visa & NFC Payments), Outdoor Seating: Yes, Private Room: Yes, Wi-Fi: Yes, Street Parking: Street, Public Lot: Public Lot, Private Lot: Private Lot, Valet Parking: Valet, Wheelchair Accessible: Yes, TVs: Yes, Smoking: Yes","Ice Cream, Dessert",,9.3,5,$,FourSquare
624495258e41d0020479a0bb,restaurant,WHJ CAFE,,https://4sq.com/371TkgT,"8155 Ibn Shaheen St, Ar Rawdah, 3471، Riyadh 13213 (Ibrahim Al Oseifan)",الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 6:00 AM–Midnight,Today: 4:00 PM–Midnight; Sat: 4:00 PM–Midnight; Sun: 5:00 PM–Midnight; Mon–Tue: 5:00 PM–Midnight; Wed: 4:00 PM–Midnight; Thu: 5:00 PM–Midnight,Asia/Riyadh,,+966 55 737 8488,https://www.menu-restaurant-ksa.com/2023/02/whj.html,"Credit Cards: Yes (incl. NFC Payments & Visa), Wi-Fi: Yes, Street Parking: Street, Public Lot: Public Lot, Restroom: Yes",Café,,9.3,26,$,FourSquare
62b757cdface543d2d649d4c,restaurant,Burger Hunch,,https://4sq.com/3QO7rZJ,Al Malqa Dist. (Anas Bin Milk),الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 1:00 PM–3:00 AM,Today: 8:00 PM–3:00 AM; Sat: 8:00 PM–3:00 AM; Sun: 9:00 PM–3:00 AM; Mon: 9:00 PM–2:00 AM; Tue–Thu: 9:00 PM–3:00 AM,Asia/Riyadh,,+966 53 373 6787,https://www.app.foodbit.io/burger-hunch---riyadh,"Credit Cards: Yes (incl. NFC Payments & Visa), Take-out: Take-out, Street Parking: Street, Restroom: Yes","Burgers, Lunch, Dinner",,9.3,112,$,FourSquare
4eea535b29c220d20edb2394,restaurant,Farroug Al Shifa Resturant (مطعم فروج الشفا),,http://4sq.com/v21NrW,التخصصي,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 12:30 PM–3:00 AM,Today: 9:00 PM–3:00 AM; Sat: 8:00 PM–3:00 AM; Sun: 9:00 PM–3:00 AM; Mon–Wed: 9:00 PM–3:00 AM; Thu: 10:00 PM–3:00 AM,Asia/Riyadh,,+966 11 463 0808,,"Reservations: No, Credit Cards: Yes, Outdoor Seating: No, Parking: Yes","Shawarma Restaurant, Brunch, Lunch, Dinner",,9.3,68,,FourSquare
614194c9115cd53e73a6e564,restaurant,Kintan Japanese BBQ,,https://4sq.com/3zbMf61,الرياض 13313,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 1:00 PM–12:30 AM,Today: 4:00 PM–Midnight; Sun: 8:00 PM–Midnight; Mon: 8:00 PM–Midnight; Tue–Wed: 7:00 PM–Midnight; Thu: 5:00 PM–1:00 AM; Fri: 2:00 PM–1:00 AM,Asia/Riyadh,,+966 50 787 1967,http://kintan.redro.menu,"Reservations: Yes, Credit Cards: Yes (incl. NFC Payments & Visa), Music: Yes, Bar Service: Bar Service, Street Parking: Street, Public Lot: Public Lot, Private Lot: Private Lot, Restroom: Yes","Japanese, BBQ, Lunch, Dinner, Beer, Cocktails",,9.3,15,$$,FourSquare
5ed719074c449b00071c0277,restaurant,Al Afrah Restaurant (فوال الأفراح),,https://4sq.com/3cuHOHU,حي الروضة شارع عبدالرحمن الغافقي,الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sat–Sun: 11:20 AM–4:20 AM; Fri: 10:30 AM–4:20 AM","Today: 5:00 AM–Noon; Sun: 5:00 AM–11:00 AM; Mon: 5:00 AM–11:00 AM, 10:00 PM–11:00 PM; Tue–Thu: 5:00 AM–11:00 AM; Fri: 4:00 AM–11:00 AM",Asia/Riyadh,,+966 11 445 6000,https://restaurant-90346.business.site,,"Breakfast, Breakfast, Dinner",,9.3,20,$,FourSquare
62edea5273190674a94e1be2,restaurant,Mlle (مدموزيل),,https://4sq.com/3Q8nD7A,Laysen Valley,الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sat–Sun: Noon–Midnight; Thu: Noon–1:00 AM; Fri: 1:00 PM–1:00 AM","Today: 4:00 PM–2:00 AM; Sun: 7:00 PM–Midnight; Mon: 4:00 PM–5:00 PM, 7:00 PM–Midnight; Tue: 4:00 PM–5:00 PM, 9:00 PM–Midnight; Wed: 5:00 PM–Midnight; Thu–Fri: 5:00 PM–2:00 AM",Asia/Riyadh,,+966 50 654 1113,https://mlle.net,"Reservations: Yes, Credit Cards: Yes, Outdoor Seating: No","Lebanese, Lunch, Dinner, Cocktails",,9.3,163,,FourSquare
5f422e9fa623263d634c0277,restaurant,Nagwa (نقوه),,https://4sq.com/3gqooWK,After Imam Saud Road (Al Takhasousi Street),الرياض,منطقة الرياض,المملكة العربية السعودية,,Today: 2:00 PM–Midnight; Sun: 7:00 PM–11:00 PM; Mon: 8:00 PM–Midnight; Tue: 7:00 PM–Midnight; Wed: 4:00 PM–Midnight; Thu: 5:00 PM–1:00 AM; Fri: 2:00 PM–Midnight,Asia/Riyadh,,,,Street Parking: Street,"Café, Desserts, Dessert, Bar Snacks",,9.3,14,$,FourSquare
60ccb7826750265ec3d81650,restaurant,Oiso,,https://4sq.com/3q8fHH8,الرياض 12474,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 6:00 PM–1:00 AM; Sun: 5:00 PM–1:00 AM; Mon: 3:00 PM–4:00 PM, 8:00 PM–1:00 AM; Tue–Wed: 5:00 PM–1:00 AM; Thu: 3:00 PM–6:00 PM, 9:00 PM–2:00 AM; Fri: 7:00 PM–1:00 AM",Asia/Riyadh,,,,"Music: Yes, Bar Service: Bar Service, Take-out: Take-out","Sushi, Lunch, Dinner",,9.3,60,$$,FourSquare
662ffc1b0330af7a1a44c956,restaurant,NASHVILLE’S,,https://4sq.com/44mTEQV,Al Malqa Dist. (Anas bin Malik Road.),الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sat–Sun: 1:30 PM–2:00 AM; Thu–Fri: 1:30 AM–3:00 AM, 1:30 PM–2:00 AM","Today: 5:00 PM–2:00 AM; Sun: 9:00 PM–2:00 AM; Mon–Wed: 9:00 PM–2:00 AM; Thu: 9:00 PM–3:00 AM; Fri: 4:00 PM–5:00 PM, 8:00 PM–3:00 AM",Asia/Riyadh,,,,"Credit Cards: Yes (incl. NFC Payments & Visa), Restroom: Yes","Fried Chicken, Lunch, Dinner",,9.3,28,$,FourSquare
64f852d6079c21243596c28f,restaurant,بلوف,,https://4sq.com/46bTvzU,الرياض 14212,الرياض,منطقة الرياض,المملكة العربية السعودية,,,Asia/Riyadh,,,,,"Restaurant, Lunch, Dinner",,9.3,3,,FourSquare
5702aabe498e5e14bca334b3,restaurant,FROZ (فروز),,http://4sq.com/1MOhcEf,7777 Prince Matab Ibn Abdul Aziz,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 2:00 PM–Midnight,Today: 4:00 PM–Midnight; Sun: 5:00 PM–1:00 AM; Mon: 4:00 PM–1:00 AM; Tue–Thu: 4:00 PM–Midnight; Fri: 4:00 PM–1:00 AM,Asia/Riyadh,,+966 54 160 5522,http://froz.sa,"Credit Cards: Yes, Outdoor Seating: No, Wi-Fi: No","Yogurt, Ice Cream, Happy Hour",,9.3,58,$$,FourSquare
62a2fa4ead8b9432daa9f7ea,restaurant,DIA BAKERY (مخابز ديا),,https://4sq.com/3mxwvGH,Abdulrahman Al Ghafeqi St,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 6:00 AM–Midnight,"Today: 10:00 AM–11:00 PM; Sun: 6:00 AM–7:00 AM, 9:00 AM–10:00 AM, Noon–5:00 PM, 7:00 PM–Midnight; Mon: 6:00 AM–9:00 AM, 3:00 PM–Midnight; Tue: 7:00 AM–9:00 AM, 6:00 PM–7:00 PM, 9:00 PM–11:00 PM; Wed: 7:00 AM–Noon, 2:00 PM–10:00 PM; Thu: 8:00 AM–9:00 AM, Noon–2:00 PM, 4:00 PM–6:00 PM, 10:00 PM–Midnight; Fri: 9:00 AM–11:00 AM, 2:00 PM–Midnight",Asia/Riyadh,,+966 55 240 0122,,"Credit Cards: Yes, Street Parking: Street","Bakery, Dessert, Bar Snacks",,9.3,11,$,FourSquare
62f768852ff05307e891fe08,restaurant,Entrecôte Café de Paris,,https://4sq.com/3PAWGIF,Laysen Valley (King Khaled Road),الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sun: 1:00 PM–12:30 AM; Thu: 1:00 PM–1:15 AM; Fri: 2:00 PM–1:15 AM; Sat: 2:00 PM–12:30 AM","Today: 3:00 PM–1:00 AM; Sun: 9:00 PM–1:00 AM; Mon–Tue: 9:00 PM–1:00 AM; Wed: 8:00 PM–1:00 AM; Thu: 3:00 PM–5:00 PM, 9:00 PM–2:00 AM; Fri: 2:00 PM–2:00 AM",Asia/Riyadh,,+966 9200 18998,https://entrecote.sa/en,Reservations: Yes,"Swiss, Steakhouse, Dinner",,9.3,23,$$$,FourSquare
5d9c970e2585280008032d7c,restaurant,PICK,,https://4sq.com/311K3gt,"13512 Hittin Ditrict, Riyadh (Prince Muhammed Bin Saad St.)",الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 7:00 AM–1:00 AM,Today: 3:00 PM–1:00 AM; Sun: 8:00 PM–1:00 AM; Mon–Thu: 8:00 PM–1:00 AM; Fri: 4:00 PM–1:00 AM,Asia/Riyadh,,,http://site.pick.com.kw/saudi/?fbclid=PAAabMzsgeHiYE0CzlomELOIqJrAFZR4heHUxhuCS3BJ4hXM-vLRUEqFoIMYk,"Credit Cards: Yes (incl. NFC Payments & MasterCard), Outdoor Seating: Yes, Wi-Fi: Yes, Bar Service: Bar Service, Take-out: Take-out, Street Parking: Street","Yogurt, Snacks, Health Food Store, Breakfast, Brunch, Lunch, Dinner, Dessert, Cocktails",,9.3,158,$,FourSquare
569124f8498e8bc031f7e2f0,restaurant,فرن صحيفة وفطائر شامية,,http://4sq.com/1Rf7vjc,الرياض,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 8:00 AM–11:00 PM; Sun: 11:00 AM–Noon, 5:00 PM–11:00 PM; Mon: 9:00 AM–11:00 AM, 5:00 PM–6:00 PM, 8:00 PM–11:00 PM; Tue: 9:00 AM–Noon, 6:00 PM–11:00 PM; Wed: 10:00 AM–Noon, 8:00 PM–11:00 PM; Thu: 10:00 AM–Noon, 4:00 PM–5:00 PM, 7:00 PM–11:00 PM; Fri: 9:00 AM–11:00 AM, 4:00 PM–11:00 PM",Asia/Riyadh,,,,"Reservations: No, Outdoor Seating: No","Bakery, Syrian Restaurant",,9.3,23,$,FourSquare
5aaf91e9838e59294136cdf2,restaurant,Habibah Sweets (حلويات حبيبة),,http://4sq.com/2ponCkB,"Prince Mamduh Bin Abdulaziz St, As Sulimaniyah, Riyadh 12245",الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sat–Sun: 9:30 AM–12:30 AM; Thu–Fri: 9:30 AM–1:00 PM",Today: 4:00 PM–1:00 AM; Sun: 7:00 PM–1:00 AM; Mon: 6:00 PM–1:00 AM; Tue–Wed: 5:00 PM–1:00 AM; Thu: 5:00 PM–2:00 AM; Fri: 3:00 PM–2:00 AM,Asia/Riyadh,,+966 11 448 4444,http://habibahsweets.com,"Credit Cards: Yes, Parking: Yes","Desserts, Pastry, Dessert",,9.3,123,$,FourSquare
62e96f72c68aca0f9d42b19e,restaurant,Wasl Cafe (وصل كافيه),,https://4sq.com/3JwSJmQ,"Yazeed bin abdullah, Al Malqa, Riyadh 13523",الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sun: 7:00 AM–Midnight; Fri: 1:00 AM–Midnight; Sat: 10:00 AM–Midnight",Today: 5:00 PM–Midnight; Sun: 7:00 PM–Midnight; Mon–Tue: 7:00 PM–Midnight; Wed: 6:00 PM–Midnight; Thu: 7:00 PM–1:00 AM; Fri: 5:00 PM–1:00 AM,Asia/Riyadh,,,https://www.menu-restaurant-ksa.com/2023/02/waslcafe.html,,"Café, Coffee Shop",,9.3,64,$,FourSquare
5bbf791fad1789002c161466,restaurant,Dolce Ragusa,,https://4sq.com/2A4Q41F,"Al Malqa, Riyadh 13524 6116 (Anas Bin Malek)",الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sat–Sun: 8:00 AM–11:00 PM; Fri: 1:00 PM–11:00 PM",Today: 2:00 PM–11:00 PM; Sun: 5:00 PM–11:00 PM; Mon: 4:00 PM–11:00 PM; Tue: 3:00 PM–11:00 PM; Wed: 4:00 PM–11:00 PM; Thu: 3:00 PM–11:00 PM; Fri: 2:00 PM–11:00 PM,Asia/Riyadh,,+966 11 810 7343,http://www.dolceragusa.com,"Credit Cards: Yes (incl. American Express & MasterCard), Music: Yes, Wi-Fi: Yes, Bar Service: Bar Service, Take-out: Take-out, Street Parking: Street, Public Lot: Public Lot, Restroom: Yes","Pastry, Café, Breakfast, Brunch, Dessert",,9.3,86,,FourSquare
4ecddcfe0e61efa32e2ac2c3,restaurant,بوفية فهد كبدة غنم وحاشي,,http://4sq.com/segzRR,الرياض 13211,الرياض,منطقة الرياض,المملكة العربية السعودية,,Today: 4:00 AM–Noon; Sun: 5:00 AM–Noon; Mon–Thu: 5:00 AM–Noon; Fri: 4:00 AM–11:00 AM,Asia/Riyadh,,+966 54 033 4455,,"Reservations: No, Credit Cards: No, Outdoor Seating: No, Wi-Fi: No","Breakfast, Cafeteria, Breakfast",,9.3,69,$,FourSquare
53f4ac57498e3bd97f602bb3,restaurant,Myazū (ميازو),"Contemporary Japanese cuisine, and luxurious atmosphere.",http://4sq.com/1qpV29N,Abdulaziz Bin Musa'ed Bin Jalawi St,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 12:30 PM–12:30 AM,"Today: 4:00 PM–6:00 PM, 8:00 PM–Midnight; Sun: 8:00 PM–Midnight; Mon–Tue: 8:00 PM–Midnight; Wed–Thu: 8:00 PM–1:00 AM; Fri: 2:00 PM–6:00 PM, 8:00 PM–1:00 AM",Asia/Riyadh,,+966 9200 09686,https://www.myazu.com,"Reservations: Yes, Credit Cards: Yes (incl. NFC Payments & MasterCard), Outdoor Seating: No, Private Room: Yes, Music: Yes, Wi-Fi: Yes, Bar Service: Bar Service, Take-out: Take-out, Delivery: Delivery, Street Parking: Street, Private Lot: Private Lot, Restroom: Yes","Japanese, Sushi, Lunch, Dinner, Dessert, Cocktails",,9.3,1889,$$$$,FourSquare
61196bf254ff0843f1eec32b,restaurant,Ghemar Cafe (غمار كافيه),,https://4sq.com/3xLUftD,Imam Abdullah Bin Saud Al Saud St. (Mohammed Bin Abdualziz Al Doghaither St),الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 6:00 AM–Midnight,"Today: 1:00 PM–11:00 PM; Sun: 6:00 PM–11:00 PM; Mon–Tue: 5:00 PM–11:00 PM; Wed: 8:00 AM–11:00 AM, 5:00 PM–11:00 PM; Thu: 8:00 AM–9:00 AM, 11:00 AM–Noon, 5:00 PM–Midnight; Fri: 1:00 PM–Midnight",Asia/Riyadh,,,,"Credit Cards: Yes (incl. NFC Payments & Visa), Street Parking: Street, Restroom: Yes","Bakery, Coffee Shop, Brunch, Dessert, Happy Hour, Bar Snacks",,9.3,159,$,FourSquare
5d2a3ccc7ad194002f257fbd,restaurant,Ice Luscious Truck,,https://4sq.com/2LRXFaa,الرياض 12565,الرياض,منطقة الرياض,المملكة العربية السعودية,,Today: 7:00 PM–1:00 AM; Sun: 8:00 PM–Midnight; Mon: 6:00 PM–2:00 AM; Tue: 6:00 PM–1:00 AM; Wed: 8:00 PM–2:00 AM; Thu: 8:00 PM–3:00 AM; Fri: 6:00 PM–2:00 AM,Asia/Riyadh,,,,,Food Truck,,9.3,8,$,FourSquare
621e3254c0a50a632b85ab95,restaurant,O’MY,,https://4sq.com/344eGJv,"Alsail Alkabeer St, Al Ghadir, Riyadh 13311",الرياض,منطقة الرياض,المملكة العربية السعودية,,Today: 5:00 PM–Midnight; Sun: 6:00 PM–Midnight; Mon–Wed: 5:00 PM–Midnight; Thu–Fri: 5:00 PM–1:00 AM,Asia/Riyadh,,,,"Credit Cards: Yes (incl. NFC Payments), Wi-Fi: Yes, Street Parking: Street, Wheelchair Accessible: Yes","Ice Cream, Dessert",,9.3,44,$,FourSquare
63e7d80bd5ba14678f478988,restaurant,Cucina Di Yass,,https://4sq.com/40P15OD,الرياض 12274,الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sat: Noon–Midnight; Fri: 1:00 PM–11:00 PM","Today: 3:00 PM–1:00 AM; Sun: None; Mon: 4:00 PM–6:00 PM, 8:00 PM–Midnight; Tue: 7:00 PM–Midnight; Wed: 6:00 PM–1:00 AM; Thu: 4:00 PM–6:00 PM, 9:00 PM–2:00 AM; Fri: 2:00 PM–2:00 AM",Asia/Riyadh,,,,"Reservations: Yes, Credit Cards: Yes (incl. NFC Payments & MasterCard), Take-out: Take-out, Delivery: Delivery, Street Parking: Street, Wheelchair Accessible: Yes","Italian, Lunch, Dinner",,9.3,17,$$,FourSquare
625c7e544ab20c60c4f8ad9c,restaurant,Salve! Artisan Gelato,"Made from scratch
Fresh local fruits and natural ingredients.
Cloud Lab",https://4sq.com/3JMqCOR,Almalqa District,الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sun: 4:00 AM–11:00 PM; Fri–Sat: 1:00 PM–Midnight","Today: 5:00 PM–Midnight; Sun: 5:00 PM–6:00 PM, 8:00 PM–Midnight; Mon: 5:00 PM–Midnight; Tue: 6:00 PM–Midnight; Wed: 5:00 PM–Midnight; Thu–Fri: 4:00 PM–1:00 AM",Asia/Riyadh,,+966 50 722 4963,,"Credit Cards: Yes (incl. Visa & NFC Payments), Outdoor Seating: No","Gelato, Dessert",,9.3,14,,FourSquare
5cf54cb7b9b37b002c190987,restaurant,The Cheesecake Factory,"The Cheesecake Factory created the upscale casual dining segment in 1978 with the opening of its first restaurant in Beverly Hills, California and now even with more than 200 locations, The Cheesecake Factory restaurants are just as unique today as they were back then!",https://4sq.com/2wz3b8D,Riyadh Park (Northern Ring Road),الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Wed, Sat–Sun: 10:00 AM–1:00 AM; Thu–Fri: 11:00 AM–2:00 AM","Today: 1:00 PM–Midnight; Sun: 1:00 PM–2:00 PM, 9:00 PM–Midnight; Mon: 1:00 PM–Midnight; Tue: 1:00 PM–6:00 PM, 8:00 PM–Midnight; Wed: 1:00 PM–1:00 AM; Thu: 1:00 PM–7:00 PM, 9:00 PM–1:00 AM; Fri: 1:00 PM–1:00 AM",Asia/Riyadh,,+966 11 520 0485,https://www.alshaya.com/en/brands/food/the-cheesecake-factory,"Credit Cards: Yes (incl. NFC Payments & Visa), Outdoor Seating: Yes, Music: Yes, Take-out: Take-out, Restroom: Yes, Wheelchair Accessible: Yes","American, Dinner, Dessert, Cocktails",,9.3,238,$$,FourSquare
5b301d1f061b51002cf9bedd,restaurant,Urth Caffé,,https://4sq.com/2tr4oxG,Oud Square (Umro Aldhamry Street),الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 6:00 AM–Midnight,"Today: 4:00 PM–Midnight; Sun: 7:00 PM–11:00 PM; Mon: 7:00 PM–11:00 PM; Tue–Wed: 7:00 PM–Midnight; Thu: 11:00 AM–2:00 PM, 7:00 PM–Midnight; Fri: 4:00 PM–Midnight",Asia/Riyadh,,+966 9200 07498,http://urthcaffe.sa,"Groups Only: Groups Only, Credit Cards: Yes (incl. Visa & MasterCard), Outdoor Seating: Yes, Take-out: Take-out, Restroom: Yes, Wheelchair Accessible: Yes, Smoking: Yes","Café, Coffee Shop",,9.3,385,$,FourSquare
5de4bcd2e7d91d00081c580d,restaurant,FISHFACE,,https://4sq.com/2Y8aeCa,Anas Bin Malik Rd,الرياض,منطقة الرياض,المملكة العربية السعودية,Mon–Sun: 12:30 PM–Midnight,"Today: 4:00 PM–5:00 PM, 7:00 PM–Midnight; Sun: 3:00 PM–Midnight; Mon: 2:00 PM–Midnight; Tue: 1:00 PM–Midnight; Wed: 1:00 PM–2:00 PM, 4:00 PM–Midnight; Thu: 1:00 PM–6:00 PM, 8:00 PM–1:00 AM; Fri: 8:00 PM–1:00 AM",Asia/Riyadh,,+966 50 154 5634,,"Credit Cards: Yes (incl. NFC Payments & Visa), Live Music: Live Music, Street Parking: Street","Poke Restaurant, Brunch, Dinner, Dessert",,9.3,70,,FourSquare
5c9e3555ea1e44002cc20602,restaurant,Mama Noura (ماما نوره),,https://4sq.com/2YBvGiW,الرياض 13243,الرياض,منطقة الرياض,المملكة العربية السعودية,,"Today: 6:00 PM–3:00 AM; Sun: 4:00 PM–6:00 PM, 9:00 PM–3:00 AM; Mon: 8:00 PM–3:00 AM; Tue: 9:00 PM–2:00 AM; Wed: 3:00 PM–4:00 PM, 9:00 PM–3:00 AM; Thu: 10:00 PM–3:00 AM; Fri: 8:00 PM–3:00 AM",Asia/Riyadh,,+966 9200 12026,http://www.mamanoura.com.sa,"Reservations: Yes, Credit Cards: Yes (incl. NFC Payments), Outdoor Seating: No, Private Room: Yes, Music: No, Street Parking: Street, Public Lot: Public Lot, Private Lot: Private Lot, Wheelchair Accessible: Yes","Shawarma Restaurant, Breakfast, Dinner",,9.3,20,,FourSquare
594aea0303132007e850715f,restaurant,Taiba Bardisi Pastries (حلويات طيبة برديسي إخوان),,http://4sq.com/2rWOUhr,King Abdulaziz Road (Exit 5),الرياض,منطقة الرياض,المملكة العربية السعودية,"Mon–Thu, Sat–Sun: 10:00 AM–Midnight; Fri: 4:00 PM–Midnight",Today: 2:00 PM–Midnight; Sun: 4:00 PM–11:00 PM; Mon: 4:00 PM–Midnight; Tue–Wed: 4:00 PM–11:00 PM; Thu–Fri: 4:00 PM–Midnight,Asia/Riyadh,,,,Outdoor Seating: No,"Pastry, Dessert",,9.3,186,,FourSquare
