location_id,name,description,web_url,city,state,country,amenities,styles,ranking,rating,num_reviews,price_level
4874757,Rixos Bab Al Bahr,"Nestled on the pristine sands of Marjan Island, Rixos Bab Al Bahr is the ultimate destination for families and friends seeking fun and adventure. With daily activities for all ages, families can enjoy the Rixy Kids Club, Teens Club, and an extensive entertainment programme, featuring dance and pop-up shows, live bands, musicians, DJs, and much more. Sports enthusiasts will appreciate the exclusive sports club, along with the resort's various recreational activities and temperature-controlled pools. For relaxation, Avitane Spa offers a haven of serenity, complete with Turkish hammams, a secluded pool area, and indulgent wellness therapies. With few exceptions, everything is inclusive, from sports, leisure and entertainment to dining, making Rixos Bab Al Bahr a family favourite. Enjoy the high energy all year round, from outdoor games and fitness classes to spectacular shows, keeping the whole family entertained day and night.",https://www.tripadvisor.com/Hotel_Review-g298063-d4874757-Reviews-Rixos_Bab_Al_Bahr-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Beachfront, Beach Access, Internet, Free Internet, Pool, Meeting rooms, Tennis Court, Business center, Free parking, Dry Cleaning, Non-smoking rooms, Laundry Service, Concierge, Banquet Room, Conference Facilities, Kids Activities, Shuttle Bus Service, Suites, Room service, Wheelchair access, Restaurant, Bar/Lounge, Spa, Airport transportation, Wifi, Public Wifi, Breakfast included, Fitness center, Air conditioning, Family Rooms, Multilingual Staff, Accessible rooms, Minibar, Babysitting, Safe, Heated pool, Flatscreen TV, Breakfast Buffet, Poolside Bar, Private Balcony, Butler Service, Infinity Pool, Adult pool, Outdoor pool, Private Beaches, Breakfast Available, Parking, Facilities for Disabled Guests, Housekeeping, Kids Club, Sauna, Additional Bathroom, Aerobics, Arabic, Baggage Storage, Billiards, Blackout Curtains, Car Hire, Couples Massage, Currency Exchange, Darts, Desk, Doorperson, English, Entertainment Staff, Evening Entertainment, Facial Treatments, Filipino, Fitness Classes, Fitness / Spa Locker Rooms, 24-Hour Front Desk, German, Gift Shop, Hammam, Head Massage, Hindi, Indoor Play Area for Children, Ironing Service, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Massage, Pool / Beach Towels, Russian, Salon, 24-Hour Security, Shops, Snack Bar, Steam Room, Sun Umbrellas, Table Tennis, Taxi Service, Turkish, Valet Parking, VIP Room Facilities, Kids pool, Highchairs Available, Pool View, Strollers, Waterslide","Trendy, Family",#14 of 49 hotels in Ras Al Khaimah,4.5,10700,$$$
1160365,Al Haram Hotel - Al Rawda,"See why so many travelers make Al Haram Hotel their hotel of choice when visiting Medina. Providing an ideal mix of value, comfort and convenience, it offers a family-friendly setting with an array of amenities designed for travelers like you.
As your “home away from home,” the hotel rooms offer a flat screen TV, a minibar, and a refrigerator, and getting online is easy, with free wifi available.
Guests have access to a 24 hour front desk, room service, and a concierge while staying at Al Haram Hotel. In addition, Al Haram Hotel offers an on-site restaurant, which will help make your Medina trip additionally gratifying. And, as an added convenience, there is parking available to guests.
While you’re here, be sure to check out Al Rawdha Restaurant, one of the seafood restaurants that can be found in Medina, which is a short distance from Al Haram Hotel.
Looking to explore? Then look no further than Al-Masjid an-Nabawi (0.2 mi), Quba Mosque (0.7 mi), and Jannatul Baqi (0.6 mi), which are some popular Medina attractions – all conveniently located within walking distance of the hotel.
At Al Haram Hotel, your comfort and satisfaction come first, and they look forward to welcoming you to Medina.
",https://www.tripadvisor.com/Hotel_Review-g298551-d1160365-Reviews-Al_Haram_Hotel_Al_Rawda-Medina_Al_Madinah_Province.html?m=66827,Medina,Al Madinah Province,Saudi Arabia,"Internet, Suites, Room service, Free Internet, Restaurant, Wifi, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Laundry Service, Concierge, Air conditioning, Accessible rooms, Refrigerator in room, Non-smoking hotel, Safe, Breakfast Buffet, Arabic, Bath / Shower, Wheelchair access, Airport transportation, Public Wifi, Free Wifi, Family Rooms, Flatscreen TV, Parking, Baggage Storage, Express Check-in / Check-out, Coffee Shop, Coffee / Tea Maker, Currency Exchange, English, 24-Hour Front Desk, Gift Shop, Ironing Service, Newspaper, Shops, Snack Bar, Special Diet Menus","Classic, Family",#27 of 594 hotels in Medina,3.5,238,$$
299192,Dar Al Taqwa Hotel,"Just foot steps away from the main entrance to the Holy Mosque of the Prophet, Dar Al Taqwa Hotel Madinah enjoys one of the city's most enviable locations. Our 5 star luxury hotel is located at proximity of the entrance of the Mosque and makes it the perfect hotel for any pilgrim and visitor who performs Hajj or Umrah. It is also just a short 15 minute drive from Madinah Airport.",https://www.tripadvisor.com/Hotel_Review-g298551-d299192-Reviews-Dar_Al_Taqwa_Hotel-Medina_Al_Madinah_Province.html?m=66827,Medina,Al Madinah Province,Saudi Arabia,"Restaurant, Internet, Room service, Free Internet, Wheelchair access, Wifi, Free Wifi, Suites, Public Wifi, Breakfast included, Dry Cleaning, Non-smoking rooms, Laundry Service, Concierge, Banquet Room, Air conditioning, Multilingual Staff, Safe, Flatscreen TV, Breakfast Buffet, Breakfast Available, Housekeeping, Arabic, Bath / Shower, 24-Hour Check-in, Doorperson, English, Complimentary Instant Coffee, 24-Hour Front Desk, Hair Dryer, Interconnected room(s) available, Kids' Meals, Kid-Friendly Buffet, Meeting rooms, Business center, Family Rooms, Smoking rooms available, Conference Facilities, Non-smoking hotel, Parking, Facilities for Disabled Guests, Air Purifier, Baggage Storage, Bathrobes, Bidet, Bottled Water, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, Car Hire, Express Check-in / Check-out, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Desk, Dining Area, Executive Lounge Access, Filipino, First Aid Kit, Free Wifi in the Business Center, Gift Shop, Happy Hour, Indonesian, Iron, Ironing Service, Landmark View, Laptop Safe, Newspaper, Private Bathrooms, Paid Private Parking On-site, Paid Public Parking Nearby, Radio, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Shoeshine, Shops, Sofa, Taxi Service, Telephone, Tile / Marble Floor, Urdu, VIP Room Facilities, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Luxury, Great View",#8 of 594 hotels in Medina,4.0,643,$$$
1216393,"Shangri-La Al Husn, Muscat","Standing majestically on a cliff top overlooking the turquoise waters of the Gulf of Oman, Shangri-La Al Husn offers a sophisticated private hideaway in Muscat. The private and secluded 100-metre beach and infinity pool are reserved for the exclusive use of guests, who not only enjoy signing privileges at the adjacent sister property Shangri-La Barr Al Jissah, but can indulge in daily luxuries like afternoon tea and aperitif hour at no extra cost. Shangri-La Al Husn strives to provide an atmosphere of the utmost tranquillity, and thus maintains a policy of only encouraging guests over the age of 16.",https://www.tripadvisor.com/Hotel_Review-g23814826-d1216393-Reviews-Shangri_La_Al_Husn_Muscat-Bandar_Jissah_Muscat_Governorate.html?m=66827,Bandar Jissah,,Oman,"Pool, Internet, Free Internet, Free parking, Wifi, Free Wifi, Business center, Fitness center, Room service, Suites, Restaurant, Spa, Airport transportation, Public Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Laundry Service, Concierge, Banquet Room, Air conditioning, Multilingual Staff, Accessible rooms, Minibar, Conference Facilities, Non-smoking hotel, Safe, Flatscreen TV, Lazy River, Breakfast Buffet, Poolside Bar, Private Balcony, Butler Service, Infinity Pool, Adult pool, Outdoor pool, Private Beaches, Parking, Free Shuttle or Taxi Services, Facilities for Disabled Guests, Housekeeping, Sauna, Adults Only, Aerobics, Allergy-free Room, Arabic, Baggage Storage, Bath / Shower, Bathrobes, Blackout Curtains, Bottled Water, Breakfast in the Room, Bridal Suite, Car Hire, Coffee / Tea Maker, Couples Massage, Currency Exchange, Diving, Doorperson, English, Evening Entertainment, Facial Treatments, Filipino, Fitness Classes, Fitness / Spa Locker Rooms, Foot Massage, Complimentary Instant Coffee, Complimentary Toiletries, French, 24-Hour Front Desk, Full Body Massage, German, Gift Shop, Hair Dryer, Head Massage, Interconnected room(s) available, Iron, Ironing Service, Italian, Laptop Safe, Massage, Pool / Beach Towels, Pool with View, Salon, Seating Area, 24-Hour Security, Shoeshine, Snorkeling, Special Diet Menus, Steam Room, Sun Loungers / Beach Chairs, Sun Umbrellas, Taxi Service, Telephone, Valet Parking, VIP Room Facilities, Wake Up Service / Alarm Clock, Bidet, Cable / Satellite TV, Canoeing, Express Check-in / Check-out, Chinese, Complimentary Tea, Desk, Electric Kettle, Mini Golf, Mountain View, On-Demand Movies, Outdoor Dining Area, Private Bathrooms, Radio, Soundproof Rooms, Walk-in Shower, Wardrobe / Closet, Water Sport Equipment Rentals","Lagoon View, Quiet",#1 of 3 hotels in Bandar Jissah,4.5,2686,$$$
15756839,Hilton Riyadh Hotel & Residences,"Hilton Riyadh Hotel & Residences provides experiences for business & leisure guests alike. Our hotel offers stylish guest rooms, wide range of services, spacious multi-purpose meetings facilities, & world-class dining options. Hilton Riyadh sits just 12 km from the Central Business District of Riyadh & in close proximity to Al Faisaliah and Kingdom Towers. Just a 20-minute drive from the airport. (Male Pool will be closed for maintenance from 09/03/2024 to 14/04/2024. Female Pool will operate like usual)",https://www.tripadvisor.com/Hotel_Review-g293995-d15756839-Reviews-Hilton_Riyadh_Hotel_Residences-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Internet, Kids Activities, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Kitchenette, Spa, Airport transportation, Wifi, Public Wifi, Free Wifi, Paid Internet, Breakfast included, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Multilingual Staff, Smoking rooms available, Refrigerator in room, Minibar, Conference Facilities, Babysitting, Safe, Heated pool, Flatscreen TV, Breakfast Buffet, Indoor pool, Parking, Housekeeping, Kids Club, Kids Stay Free, Sauna, Additional Bathroom, Allergy-free Room, Arabic, ATM On Site, Baggage Storage, Bath / Shower, Bathrobes, Blackout Curtains, Bottled Water, Breakfast in the Room, Car Hire, 24-Hour Check-in, Clothes Dryer, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Currency Exchange, Desk, Doorperson, English, Filipino, Fitness / Spa Locker Rooms, Free Private Parking Nearby, Free Public Parking Nearby, Complimentary Instant Coffee, Complimentary Toiletries, 24-Hour Front Desk, Gift Shop, Hair Dryer, Hindi, Interconnected room(s) available, Iron, Ironing Service, Kids' Meals, Massage, Newspaper, Parking Garage, Paid Private Parking On-site, Salon, Seating Area, 24-Hour Security, Secured Parking, Shared Lounge / TV Area, Shoeshine, Soundproof Rooms, Steam Room, Taxi Service, Telephone, Valet Parking, VIP Room Facilities, Wake Up Service / Alarm Clock, Accessible rooms, Breakfast Available, Facilities for Disabled Guests, Bidet, Cable / Satellite TV, Clothes Rack, Dining Area, Electric Kettle, Executive Lounge Access, Foot Massage, Free Wifi in the Business Center, Full Body Massage, Neck Massage, Outdoor Dining Area, Oven, Private Bathrooms, Separate Dining Area, Separate Living Room, Sofa, Sofa Bed, Walk-in Shower, Wardrobe / Closet, Yoga Room","Romantic, Family",#6 of 907 hotels in Riyadh,4.5,1439,$$$$
15215188,Fairmont Riyadh,,https://www.tripadvisor.com/Hotel_Review-g293995-d15215188-Reviews-Fairmont_Riyadh-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Internet, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Pets Allowed, Spa, Airport transportation, Wifi, Free Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Multilingual Staff, Minibar, Babysitting, Safe, Breakfast Buffet, Breakfast Available, Parking, Facilities for Disabled Guests, Housekeeping, Sauna, Arabic, Baggage Storage, Bath / Shower, Bathrobes, Blackout Curtains, Bottled Water, Doorperson, Public Wifi, Paid Internet, Hot Tub, Smoking rooms available, Conference Facilities, Heated pool, Flatscreen TV, Indoor pool, Butler Service, ATM On Site, Bidet, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, 24-Hour Check-in, Express Check-in / Check-out, Clothes Dryer, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Desk, Electric Kettle, English, Executive Lounge Access, Facial Treatments, Filipino, First Aid Kit, Fitness / Spa Locker Rooms, Foot Massage, Free Public Parking Nearby, Complimentary Instant Coffee, Complimentary Toiletries, Free Wifi in the Business Center, French, 24-Hour Front Desk, Full Body Massage, Hair Dryer, Hammam, Hand Massage, Head Massage, Highchairs Available, Hindi, Interconnected room(s) available, Iron, Ironing Service, Kids' Meals, Landmark View, Massage, Neck Massage, Nepali, On-Demand Movies, Outdoor Dining Area, Outdoor Furniture, Personal Trainer, Private Check-in / Check-out, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Shoeshine, Sofa, Special Diet Menus, Steam Room, Sun Umbrellas, Taxi Service, Telephone, Tile / Marble Floor, Umbrella, Urdu, Valet Parking, VIP Room Facilities, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Quaint, Charming",#10 of 907 hotels in Riyadh,4.5,206,$$$$
11667441,Hyatt Regency Riyadh Olaya,"Whether visiting Riyadh for business or leisure, Hyatt Regency Riyadh Olaya offers the best of both worlds. Fresh modern accommodations feature the comfort of home with a taste of luxury, while professional amenities such as complimentary Wi-Fi, computer access and fax and copying services accommodate your business needs. Explore Riyadh's nearby attractions including the Riyadh International Convention & Exhibition Center and Centria Mall. Experience Riyadh like an insider at Hyatt Regency Riyadh Olaya.",https://www.tripadvisor.com/Hotel_Review-g293995-d11667441-Reviews-Hyatt_Regency_Riyadh_Olaya-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Internet, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Spa, Wifi, Public Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Multilingual Staff, Accessible rooms, Refrigerator in room, Minibar, Conference Facilities, Non-smoking hotel, Safe, Heated pool, Flatscreen TV, Breakfast Buffet, Indoor pool, Facilities for Disabled Guests, Housekeeping, Allergy-free Room, Arabic, Baggage Storage, Bath / Shower, Bathrobes, Bottled Water, Breakfast in the Room, Coffee Shop, Coffee / Tea Maker, Currency Exchange, Desk, Doorperson, English, Fitness Classes, Fitness / Spa Locker Rooms, Complimentary Toiletries, 24-Hour Front Desk, Hair Dryer, Ironing Service, 24-Hour Security, Shoeshine, Valet Parking, VIP Room Facilities, Airport transportation, Paid Internet, Hot Tub, Smoking rooms available, Babysitting, Butler Service, Breakfast Available, Electric vehicle charging station, Air Purifier, Bidet, Children's Television Networks, Electric Kettle, Executive Lounge Access, Facial Treatments, Free Wifi in the Business Center, Full Body Massage, Hammam, Interconnected room(s) available, iPod Docking Station, Iron, Kids' Meals, Manicure, Massage, Outdoor Dining Area, Pedicure, Personal Trainer, Salon, Special Diet Menus, Steam Room, Telephone, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Great View, Centrally Located",#17 of 907 hotels in Riyadh,4.5,718,$$$
2366709,The Ritz-Carlton Riyadh,"Lush with 600-year-old olive trees, landscaped gardens and swaying palms, The Ritz-Carlton, Riyadh is one of those Saudi Arabia luxury hotels that completely envelopes its discerning guests in majestic surroundings and discreet, attentive service. Discover an elegant oasis where spacious suites, a world-class spa, a stunning indoor pool, lavish wedding and event spaces and exceptional dining options provide the most unforgettable memories.",https://www.tripadvisor.com/Hotel_Review-g293995-d2366709-Reviews-The_Ritz_Carlton_Riyadh-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Restaurant, Free parking, Meeting rooms, Internet, Wheelchair access, Spa, Wifi, Business center, Concierge, Suites, Room service, Free Internet, Bar/Lounge, Airport transportation, Public Wifi, Free Wifi, Paid Internet, Dry Cleaning, Non-smoking rooms, Laundry Service, Banquet Room, Air conditioning, Multilingual Staff, Smoking rooms available, Accessible rooms, Refrigerator in room, Minibar, Conference Facilities, Babysitting, Non-smoking hotel, Safe, Heated pool, Flatscreen TV, Breakfast Buffet, Private Balcony, Indoor pool, Butler Service, Parking, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Sauna, Allergy-free Room, Arabic, ATM On Site, Baggage Storage, Bath / Shower, Breakfast in the Room, Bridal Suite, Car Hire, Currency Exchange, Doorperson, English, Facial Treatments, Fitness / Spa Locker Rooms, 24-Hour Front Desk, Gift Shop, Ironing Service, Massage, Salon, 24-Hour Security, Shoeshine, Steam Room, VIP Room Facilities, Breakfast Available","Classic, Romantic",#11 of 907 hotels in Riyadh,4.5,1032,$$$$
15239002,Shaza Riyadh,"A Tale of Andalusian Charm Amidst Riyadh’s fusion of tradition, culture and modernity, emerges an urban retreat inspired by the art and architecture of an enchanting Andalusia. Introducing, Shaza Riyadh, a contemporary-luxury hotel that transports travellers to light-filled spaces replete with intricate patterns and rich textures — spaces where both business and leisure seekers can take rest in sunlit sanctuaries, and revel in Eastern-influenced cuisine, scent-inspired conference rooms and a traditional Moroccan Hammam & Spa. Bathed in sunlight and soft palettes, our rooms and suites are designed to elevate the journey of rest – each one telling a story of peaceful ambience and a quiet refuge. Shaza Riyadh’s rooms and suites all feature free Wi-Fi, a flat screen television, an in-room safe, a rain-shower, signature toiletries, a hairdryer, 24-hour room service, a tea and coffee set, and laundry service.",https://www.tripadvisor.com/Hotel_Review-g293995-d15239002-Reviews-Shaza_Riyadh-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Suites, Room service, Wheelchair access, Restaurant, Kitchenette, Airport transportation, Free Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Fitness center, Laundry Service, Multilingual Staff, Safe, Breakfast Buffet, Indoor pool, Housekeeping, Kids Stay Free, Arabic, Bath / Shower, Coffee / Tea Maker, Doorperson, Kids Activities, Free parking, Bar/Lounge, Spa, Hot Tub, Business center, Concierge, Banquet Room, Air conditioning, Family Rooms, Smoking rooms available, Microwave, Refrigerator in room, Minibar, Conference Facilities, Babysitting, Private Balcony, Breakfast Available, Parking, Facilities for Disabled Guests, Kids Club, Additional Bathroom, Air Purifier, Baggage Storage, Bathrobes, Bottled Water, Breakfast in the Room, Cable / Satellite TV, 24-Hour Check-in, Express Check-in / Check-out, Clothes Rack, Coffee Shop, Complimentary Tea, Currency Exchange, Desk, Dining Area, Dishwasher, Electric Kettle, English, Facial Treatments, Filipino, Fitness / Spa Locker Rooms, Foot Massage, Complimentary Toiletries, French, 24-Hour Front Desk, Full Body Massage, Hair Dryer, Hammam, Hand Massage, Head Massage, Highchairs Available, Hindi, Indoor Play Area for Children, Interconnected room(s) available, Iron, Kids' Meals, Kitchenware, Malay, Massage, Neck Massage, Nepali, Newspaper, Oven, Personal Trainer, Private Bathrooms, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Sofa, Steam Room, Stovetop, Tamil, Telephone, Urdu, Valet Parking, VIP Room Facilities, Wake Up Service / Alarm Clock, Wardrobe / Closet, Photo Copier / Fax In Business Center","Quaint, Charming",#18 of 907 hotels in Riyadh,4.5,131,$$
6164000,JW Marriott Hotel Riyadh,"Experience luxury, style and comfort in the heart of the new commercial and business district of Riyadh JW Marriott Hotel Riyadh is just 27 km away from King Khaled International Airport on the Kind Fahad highway that connects the airport to the city centre. The hotel brings you 349 rooms and suites with inspired, tasteful and stylish modern Najdi architecture. Relax in spacious accommodations, which feature state-of-the-art technology, warm and soothing tones and panoramic views of the city. Unwind after a busy day in our outdoor pool, maintain your fitness routine in the 24-hour fitness center and enjoy Middle Eastern and International cuisines at our two on-site restaurants. We have everything you need for a perfect stay in Riyadh.",https://www.tripadvisor.com/Hotel_Review-g293995-d6164000-Reviews-JW_Marriott_Hotel_Riyadh-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Internet, Free Internet, Wifi, Free Wifi, Free parking, Pool, Room service, Wheelchair access, Restaurant, Kitchenette, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Suites, Spa, Public Wifi, Banquet Room, Multilingual Staff, Smoking rooms available, Conference Facilities, Babysitting, Safe, Heated pool, Flatscreen TV, Butler Service, Outdoor pool, Breakfast Available, Parking, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Allergy-free Room, Arabic, Baggage Storage, Bath / Shower, Blackout Curtains, Bottled Water, Breakfast in the Room, Bridal Suite, Coffee / Tea Maker, Complimentary Tea, Desk, Doorperson, English, Facial Treatments, Hair Dryer, Iron, Ironing Service, Kids' Meals, Pool / Beach Towels, Seating Area, 24-Hour Security, VIP Room Facilities, Cable / Satellite TV, Car Hire, Currency Exchange, Executive Lounge Access, Filipino, Fitness / Spa Locker Rooms, Foot Massage, Complimentary Instant Coffee, Complimentary Toiletries, 24-Hour Front Desk, Full Body Massage, Hammam, Hand Massage, Head Massage, Kitchenware, Manicure, Massage, Neck Massage, Newspaper, On-Demand Movies, Pedicure, Private Bathrooms, Shoeshine, Sofa, Steam Room, Telephone, Turkish, Urdu, Valet Parking, Wardrobe / Closet, Waxing Services","Residential Neighborhood, Quiet",#19 of 907 hotels in Riyadh,4.5,665,$$$$
3514706,ibis Riyadh Olaya Street,"Welcome to Ibis Riyadh Olaya Street, your Riyadh “home away from home.” Ibis Riyadh Olaya Street aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.
Close to some of Riyadh's most popular landmarks, such as Kingdom Centre Tower (1.3 mi) and AlFaisaliah Mall (1.7 mi), Ibis Riyadh Olaya Street is a great destination for tourists.
Guest rooms offer a flat screen TV and air conditioning, and Ibis Riyadh Olaya Street makes getting online easy as free wifi is available.
In addition, guests can enjoy an on-site restaurant during their visit. As an added convenience, there is free parking available to guests.
If you like Mediterranean restaurants, Ibis Riyadh Olaya Street is conveniently located near TopKapi, Mama Noura, and Elements.
If you are looking for something to do in the area, Naila Art Gallery (0.9 mi) is a popular attraction that is within walking distance of Ibis Riyadh Olaya Street.
Ibis Riyadh Olaya Street puts the best of Riyadh at your fingertips, making your stay both relaxing and enjoyable.
",https://www.tripadvisor.com/Hotel_Review-g293995-d3514706-Reviews-Ibis_Riyadh_Olaya_Street-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Internet, Free Internet, Free parking, Restaurant, Wifi, Free Wifi, Wheelchair access, Airport transportation, Dry Cleaning, Meeting rooms, Non-smoking rooms, Laundry Service, Air conditioning, Multilingual Staff, Safe, Flatscreen TV, Breakfast Buffet, Breakfast Available, Parking, Facilities for Disabled Guests, Housekeeping, Baggage Storage, Complimentary Tea, Desk, English, 24-Hour Front Desk, Public Wifi, Business center, Smoking rooms available, Accessible rooms, Arabic, Blackout Curtains, Bottled Water, Cable / Satellite TV, 24-Hour Check-in, Express Check-in / Check-out, Coffee Shop, Coffee / Tea Maker, Currency Exchange, Electric Kettle, Filipino, Complimentary Instant Coffee, Free Wifi in the Business Center, Free Wired Internet in the Business Center, French, Hair Dryer, Highchairs Available, Hindi, Interconnected room(s) available, Iron, Ironing Service, Landmark View, Laptop Safe, Outdoor Furniture, Parking Garage, Private Bathrooms, Radio, 24-Hour Security, Secured Parking, Shoeshine, Snack Bar, Street Parking, Sun Terrace, Taxi Service, Telephone, Urdu, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Green, Quiet",#52 of 907 hotels in Riyadh,3.5,419,$
14182161,Hyatt Place Riyadh Al Sulaimania,"Hyatt Place Riyadh Al Sulaimania is conveniently located in the heart of Riyadh for its accessibility and offering a wealth of enriching individual experiences to both business and leisure travelers alike. Offering 88 spacious guestrooms & 10 Suites, the hotel features a variety of services and amenities, including free buffet breakfast served daily, free wi-fi to tourist attractions. Also, you can enjoy delicious lunch and dinner at Gallery cafe Dining area, our all-day dining restaurant. Other amenities include free access to the 24-Hour Fitness Center, an outdoor swimming pool, and shared computers with internet access and remote printing. The hotel also offers 242 square meters of flexible and stylish meeting spaces.",https://www.tripadvisor.com/Hotel_Review-g293995-d14182161-Reviews-Hyatt_Place_Riyadh_Al_Sulaimania-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Breakfast included, Pool, Internet, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Wifi, Public Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Fitness center, Laundry Service, Accessible rooms, Refrigerator in room, Safe, Breakfast Buffet, Facilities for Disabled Guests, Allergy-free Room, Arabic, Doorperson, 24-Hour Front Desk, Ironing Service, Pool / Beach Towels, 24-Hour Security, Snack Bar, Bar/Lounge, Hot Tub, Concierge, Air conditioning, Family Rooms, Multilingual Staff, Microwave, Minibar, Conference Facilities, Non-smoking hotel, Rooftop Bar, Rooftop Pool, Rooftop Terrace, Adult pool, Outdoor pool, Breakfast Available, Housekeeping, Kids Stay Free, Baggage Storage, Bath / Shower, Bathrobes, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, Car Hire, Coffee Shop, Currency Exchange, Dining Area, English, Free Wifi in the Business Center, Hair Dryer, Iron, Kids' Meals, Outdoor Dining Area, Parking Garage, Private Bathrooms, Shared Lounge / TV Area, Sofa, Sofa Bed, Telephone, Photo Copier / Fax In Business Center","Mid-range, Green",#16 of 907 hotels in Riyadh,4.5,253,$$
15242515,"Nofa Riyadh, A Radisson Collection Resort","Step inside the Nofa Resort Riyadh, A Radisson Collection Hotel: a place rich in culture and adventure. Located just outside of Riyadh and overlooking the Nofa Wildlife Park, stay in secluded luxury villas complete with private gardens and swimming pools. An exclusive escape replete with once-in-a-lifetime experiences. Located 130 kilometers from Riyadh's King Khalid International Airport, experience the magic of the desert, the changing landscapes, and the majestic sand dunes. Nestled within this vast scenery is Nofa Resort Riyadh, A Radisson Collection Hotel.",https://www.tripadvisor.com/Hotel_Review-g293995-d15242515-Reviews-Nofa_Riyadh_A_Radisson_Collection_Resort-Riyadh_Riyadh_Province.html?m=66827,Riyadh,Riyadh Province,Saudi Arabia,"Pool, Kids Activities, Room service, Free parking, Wheelchair access, Restaurant, Spa, Airport transportation, Wifi, Free Wifi, Breakfast included, Fitness center, Shuttle Bus Service, Suites, Bar/Lounge, Kitchenette, Public Wifi, Dry Cleaning, Meeting rooms, Golf course, Non-smoking rooms, Tennis Court, Business center, Laundry Service, Concierge, Banquet Room, Air conditioning, Multilingual Staff, Babysitting, Safe, Heated pool, Breakfast Buffet, Indoor pool, Outdoor pool, Private Pools, Housekeeping, Kids Club, Additional Bathroom, Afrikaans, Allergy-free Room, Arabic, Bathrobes, Bicycles Available, Breakfast in the Room, Entertainment Staff, Complimentary Toiletries, Horseback Riding, Ironing Service, Private Check-in / Check-out, Seating Area, 24-Hour Security, Wake Up Service / Alarm Clock, Internet, Free Internet, Hot Tub, Minibar, Butler Service, Breakfast Available","Charming, Quaint",#12 of 907 hotels in Riyadh,4.5,495,$$$$
